Year,ID,Player,POS,HT,WT,High School,City,State,Rating,National_Rank,Position_Rank,State_Rank,Team
2008,55954,Glenn Winston, ATH ,6-1,213,Denby,Detroit,MI,0.8479,772,49,18,michigan state
2008,55462,Jerome Tiller, DUAL ,6-3,184,Lee,San Antonio,TX,0.8479,773,14,116,iowa state
2008,55989,Clint Floyd, WR ,5-10,172,Crenshaw,Los Angeles,CA,0.8479,774,91,84,arizona state
2008,11701,Steven Osborne, WR ,6-4,182,South Garland,Garland,TX,0.8479,775,92,117,nebraska
2008,55436,Leonard Johnson, ATH ,5-10,177,Largo,Largo,FL,0.8479,776,50,100,iowa state
2008,15833,Ted Stachitas, DUAL ,6-1,195,Nease,Ponte Vedra Beach,FL,0.8479,777,15,101,wake forest
2008,56549,Chris Hayden-Martin, CB ,6-1,190,Greensburg Central Catholic,Greensburg,PA,0.8479,778,60,29,boston college
2008,5249,Eddie Brown Jr., DT ,6-0,295,Waller,Waller,TX,0.8479,779,54,118,texas am
2008,55152,Kevin Green, CB ,5-11,169,James Rickards,Tallahassee,FL,0.8479,780,61,102,purdue
2008,12756,Ben Bartholomew, FB ,6-2,251,Montgomery Bell Academy,Nashville,TN,0.8479,781,4,21,tennessee
2008,5961,Embry Peeples, RB ,5-8,165,Dr. Phillips,Orlando,FL,0.8479,782,68,103,georgia tech
2008,55957,Brynden Trawick, S ,6-3,213,Sprayberry,Marietta,GA,0.8479,783,64,50,michigan state
2008,54867,Khiry Battle, S ,5-11,203,Dacula,Dacula,GA,0.8479,784,65,51,arkansas
2008,55235,Mike Shanahan, WR ,6-4,197,Norwin,Irwin,PA,0.8479,785,93,30,pittsburgh
2008,55524,Gary Douglas, RB ,6-0,177,Hillside,Durham,NC,0.8479,786,69,24,maryland
2008,55407,Ter'Ran Benton, CB ,5-11,175,Mansfield Summit,Arlington,TX,0.8479,787,62,119,iowa state
2008,5235,Brad Nortman, K ,6-3,208,Brookfield Central,Brookfield,WI,0.8479,788,4,4,wisconsin
2008,56260,Derek Tuimauga, OG ,6-3,332,Bingham,South Jordan,UT,0.8479,789,57,6,utah
2008,8456,Austin Johnson, ILB ,6-2,231,Hickory,Hickory,NC,0.8479,790,42,25,tennessee
2008,54857,Aaron Buckley, ILB ,6-1,225,Palacios,Palacios,TX,0.8479,791,43,120,texas am
2008,56780,Jimmy Miller, OG ,6-3,297,Mullen,Denver,CO,0.8479,792,58,9,san diego state
2008,13834,James Vandenberg, PRO ,6-3,212,Keokuk,Keokuk,IA,0.8479,793,28,5,iowa
2008,56873,Justin Horton, TE ,6-4,220,Henderson,Henderson,TX,0.8465,794,35,121,oklahoma state
2008,56895,Nigel Nicholas, TE ,6-3,247,Ridgeland,Rossville,GA,0.8465,795,36,52,oklahoma state
2008,56099,Tim Hodgdon, OG ,6-3,272,Tesoro,Rancho Santa Margarita,CA,0.8465,796,59,85,washington state
2008,18464,Steven Fowlkes, ATH ,6-5,220,Banneker,Atlanta,GA,0.8465,797,51,53,tennessee
2008,4678,Dominique Austin, DT ,6-4,292,Bishop Amat,La Puente,CA,0.8465,798,55,86,arizona
2008,56429,Nate Palmer, OLB ,6-3,228,Simeon,Chicago,IL,0.8463,799,58,15,illinois
2008,56263,Erik Smith, RB ,5-11,185,Bolingbrook,Bolingbrook,IL,0.8462,800,70,16,wisconsin
2008,55545,Blake Gideon, S ,6-1,189,Leander,Leander,TX,0.8462,801,66,122,texas
2008,56739,Byran Jones, DT ,6-3,325,Forrest,Jacksonville,FL,0.8462,802,56,104,florida
2008,31668,Ryan Griffin, PRO ,6-4,207,Chaminade,West Hills,CA,0.8462,803,29,87,tulane
2008,55861,Aljoshua Tillman, SDE ,6-4,245,Franklin,Meadville,MS,0.8451,804,45,17,southern mississippi
2008,55679,Quentin Toailoa, DT ,6-5,275,Redlands East Valley,Redlands,CA,0.8451,805,57,88,nebraska
2008,56878,Corey Grissom, DT ,6-2,275,Troup County,Lagrange,GA,0.8451,806,58,54,south florida
2008,56609,Justin Tuggle, PRO ,6-3,205,Northview,Duluth,GA,0.8451,807,30,55,boston college
2008,55307,Ike Iloegbu, CB ,6-1,185,Harmony Community School,Cincinnati,OH,0.8448,808,63,34,cincinnati
2008,55055,Taylor Loftley, SDE ,6-2,247,Chamblee Charter,Atlanta,GA,0.8448,809,46,56,vanderbilt
2008,55987,Jack Elway, PRO ,6-2,197,Cherry Creek,Englewood,CO,0.8448,810,31,10,arizona state
2008,55559,Justin Lewis, OG ,6-4,315,Johnsonville,Johnsonville,SC,0.8448,811,60,19,maryland
2008,55243,Manny Williams, OLB ,6-1,205,Clairton,Clairton,PA,0.8448,812,59,31,pittsburgh
2008,2774,Mychal Rivera, TE ,6-4,230,Birmingham,Valencia,CA,0.8448,813,37,89,oregon
2008,14217,Tramain Thomas, S ,6-0,204,East Chambers,Winnie,TX,0.8448,814,67,123,arkansas
2008,16138,J.T. Floyd, CB ,6-0,179,J L Mann,Greenville,SC,0.8448,815,64,20,michigan
2008,6914,D.L. Moore, WR ,6-4,180,Bowling Green,Bowling Green,KY,0.8448,816,94,4,south carolina
2008,56922,DaWaylon Cook, ATH ,6-2,187,W W Samuell,Dallas,TX,0.8448,817,52,124,north texas
2008,55522,R.J. Dill, OT ,6-7,274,Trinity,Camp Hill,PA,0.8448,818,63,32,maryland
2008,54967,Jacquies Smith, WDE ,6-4,220,South Oak Cliff,Dallas,TX,0.8448,819,23,125,missouri
2008,54936,Brad Madison, OG ,6-5,235,South Harrison,Bethany,MO,0.8448,820,61,12,missouri
2008,12554,Jarrett Burns, S ,6-2,170,Lee,Huntsville,AL,0.8448,821,68,36,south carolina
2008,14216,Zach Stadther, DT ,6-1,295,North Little Rock,North Little Rock,AR,0.8448,822,59,11,arkansas
2008,56805,Mike Jones, CB ,5-11,191,Bishop McDevitt,Harrisburg,PA,0.8444,823,65,33,syracuse
2008,55414,Simoni Lawrence, S ,6-1,207,Valley Forge Military Academy (HS),Wayne,PA,0.8444,824,69,34,minnesota
2008,55842,Michael Ricks, S ,6-3,190,R A Hubbard Sch,Courtland,AL,0.8444,825,70,37,troy
2008,55115,Antonio Harper, OLB ,6-4,220,Melrose,Memphis,TN,0.8444,826,60,22,miami
2008,11672,Brandon Kinnie, WR ,6-3,225,Grandview,Hillsboro,MO,0.8444,827,95,13,nebraska
2008,4685,Marcus Benjamin, CB ,6-0,190,Westgate,New Iberia,LA,0.8444,828,66,31,arizona
2008,11736,Alonzo Whaley, OLB ,6-1,213,Madisonville,Madisonville,TX,0.8434,829,61,126,nebraska
2008,56128,Lewis Walker, CB ,5-11,159,Judge Memorial Catholic,Salt Lake City,UT,0.8434,830,67,7,hawaii
2008,57000,Shiloah Te'o, S ,6-0,185,Kahuku,Kahuku,HI,0.8434,831,71,3,byu
2008,23243,Tress Way, P ,6-1,215,Union,Tulsa,OK,0.8431,832,1,13,oklahoma
2008,55212,Carson Wiggs, K ,6-0,180,South Grand Prairie,Grand Prairie,TX,0.8431,833,5,127,purdue
2008,55309,T.J. Graham, WR ,6-1,167,Wakefield,Raleigh,NC,0.8431,834,96,26,north carolina state
2008,56890,Jamal Mosley, TE ,6-4,228,Kingsbury,Memphis,TN,0.8431,835,38,23,oklahoma state
2008,5467,Spencer Benton, K ,6-2,195,Myrtle Beach ,Myrtle Beach,SC,0.8431,836,6,21,clemson
2008,55036,Tandon Doss, WR ,6-3,195,Ben Davis,Indianapolis,IN,0.8431,837,97,8,indiana
2008,56699,Jarell Childs, RB ,6-3,216,Oak Park,Kansas City,MO,0.8431,838,71,14,kansas state
2008,11734,Lester Ward, RB ,6-3,186,Brenham,Brenham,TX,0.8431,839,72,128,nebraska
2008,10726,Wesley Neighbors, S ,6-1,205,Huntsville ,Huntsville,AL,0.8431,840,72,38,alabama
2008,55904,John Paul Alford, OG ,6-3,275,Kosciusko,Kosciusko,MS,0.8420,841,62,18,mississippi state
2008,55807,Bret Jefcoat, PRO ,6-1,199,Itawamba Agricultural,Fulton,MS,0.8420,842,32,19,southern mississippi
2008,56245,Jahleel Addae, APB ,5-11,170,Riverview,Riverview,FL,0.8420,843,17,105,central michigan
2008,55463,D.L. Wilhite, ATH ,6-4,235,Bryan Station,Lexington,KY,0.8417,844,53,5,minnesota
2008,55033,Tyler Adetona, WR ,6-1,204,Gainesville,Gainesville,GA,0.8417,845,98,57,indiana
2008,56946,Corrigan Powell, CB ,5-10,161,Lakeview Centennial,Garland,TX,0.8417,846,68,129,kansas
2008,54917,Daniel Jenkins, OG ,6-4,270,Gilmer,Gilmer,TX,0.8417,847,63,130,missouri
2008,55042,John Cole, WR ,6-0,171,Somerset,Somerset,KY,0.8417,848,99,6,vanderbilt
2008,20494,Tyler Urban, TE ,6-5,240,Norwin,Irwin,PA,0.8417,849,39,35,west virginia
2008,55893,Kevin Claxton, S ,6-2,192,Boyd Anderson,Fort Lauderdale,FL,0.8417,850,73,106,wisconsin
2008,56833,Peter Rose, ATH ,6-1,185,Amherst County,Amherst,VA,0.8417,851,54,28,virginia tech
2008,37792,Randall Cobb, ATH ,5-11,176,Alcoa,Alcoa,TN,0.8417,852,55,24,kentucky
2008,55484,Ryan Wallace, TE ,6-5,217,Bowling Green,Bowling Green,KY,0.8417,853,40,7,colorado
2008,56811,Jarrett Boykin, WR ,6-2,191,Butler,Matthews,NC,0.8417,854,100,27,virginia tech
2008,56065,Steven Christian, CB ,6-0,166,John F. Kennedy,Sacramento,CA,0.8417,855,69,90,hawaii
2008,56809,Ben Barber, WR ,5-11,200,Edison,Alexandria,VA,0.8417,856,101,29,virginia tech
2008,55585,Jackie Hinton, ATH ,5-11,186,Channelview,Channelview,TX,0.8417,857,56,131,houston
2008,56095,Kevin Frank, ATH ,5-10,167,Elk Grove,Elk Grove,CA,0.8417,858,57,91,washington state
2008,56998,Troy Franklin, OT ,6-5,270,Celina,Celina,TX,0.8417,859,64,132,north texas
2008,56008,Josh Jordan, CB ,5-10,167,Bishop Gorman,Las Vegas,NV,0.8417,860,70,7,arizona state
2008,5949,Nick McRae, OG ,6-3,291,Dublin,Dublin,GA,0.8417,861,64,58,georgia tech
2008,55013,Jon Richt, PRO ,6-2,185,Prince Avenue Christian School,Bogart,GA,0.8417,862,33,59,clemson
2008,56548,David Blackwell, ATH ,6-2,207,Cardinal Gibbons,Fort Lauderdale,FL,0.8417,863,58,107,iowa
2008,56844,Derrick McCoy, WR ,6-4,230,Amherst County,Amherst,VA,0.8403,864,102,30,virginia tech
2008,56029,Zeb Togiai, SDE ,6-3,254,Desert Vista,Phoenix,AZ,0.8403,865,47,15,arizona state
2008,37796,Deaunte Mason, ATH ,6-4,215,Pearl-Cohn,Nashville,TN,0.8399,866,59,25,kentucky
2008,55456,Jeremiah Schwartz, RB ,5-11,248,Edgewater,Orlando,FL,0.8399,867,73,108,iowa state
2008,55814,Chandler Spence, TE ,6-5,232,Lamar,Arlington,TX,0.8399,868,41,133,louisiana tech
2008,55128,Paul Asack, K ,6-2,205,Xaverian Brothers,Westwood,MA,0.8399,869,7,3,duke
2008,55912,Terrance Davis, ATH ,5-11,180,Salem,Conyers,GA,0.8399,870,60,60,mississippi state
2008,56196,Dalton Faulds, OG ,6-2,258,Nease,Ponte Vedra Beach,FL,0.8399,871,65,109,east carolina
2008,55451,Lonzie Range, WR ,6-2,176,Creekview,Carrollton,TX,0.8399,872,103,134,iowa state
2008,56055,Roddy Maginot, WR ,5-10,170,Bowie,Arlington,TX,0.8399,873,104,135,rice
2008,56455,Jordan Polk, WR ,5-8,150,Lincoln,Portland,OR,0.8399,874,105,3,washington
2008,54855,Bryce Ros, TE ,6-4,233,Kennesaw Mountain,Acworth,GA,0.8399,875,42,61,georgia
2008,54947,Lekenwic Haynes, OLB ,6-4,215,Terry,Rosenberg,TX,0.8399,876,62,136,ole miss
2008,55541,Brock Fitzhenry, APB ,5-9,172,Giddings,Giddings,TX,0.8385,877,18,137,texas
2008,56542,Marcus Rucker, WR ,6-3,172,Whitehaven,Memphis,TN,0.8385,878,106,26,memphis
2008,54994,Jeremy Coleman, DT ,6-2,245,Fort Bend Marshall,Missouri City,TX,0.8385,879,60,138,tcu
2008,55748,Nick Adamle, OG ,6-5,298,Wheaton North,Wheaton,IL,0.8385,880,66,17,northwestern
2008,56551,Max Holloway, SDE ,6-3,240,Jefferson,Tampa,FL,0.8385,881,48,110,boston college
2008,56235,Ryan Lacy, APB ,5-9,175,Oakmont,Roseville,CA,0.8385,882,19,92,utah
2008,56175,Logan Harrell, SDE ,6-3,250,Santa Margarita Catholic,Rancho Santa Margarita,CA,0.8385,883,49,93,fresno state
2008,56520,Alexander DiSanzo, OLB ,6-2,214,Don Bosco Prep,Ramsey,NJ,0.8385,884,63,17,boston college
2008,56347,Exavier Johnson, ATH ,6-2,194,Birmingham,Van Nuys,CA,0.8385,885,61,94,utah state
2008,7761,Barrett Trotter, PRO ,6-2,206,Briarwood Christian,Birmingham,AL,0.8385,886,34,39,auburn
2008,11564,Braden Hanson, PRO ,6-6,193,Charlotte Latin School,Charlotte,NC,0.8385,887,35,28,north carolina
2008,56852,Grant Mayes, CB ,6-0,178,Seton Hall Preparatory School,West Orange,NJ,0.8385,888,71,18,syracuse
2008,56013,Shelly Lyons, ILB ,6-1,212,Centennial,Corona,CA,0.8385,889,44,95,arizona state
2008,56731,Joseph Kassanavoid, ATH ,6-6,215,Lawson,Lawson,MO,0.8385,890,62,15,kansas state
2008,55955,Anthony Woods, OT ,6-4,305,Melvindale,Melvindale,MI,0.8385,891,65,19,michigan state
2008,4944,Bill Schautz, WDE ,6-4,240,Bergen Catholic,Oradell,NJ,0.8385,892,24,19,virginia
2008,56159,Ebahn Feathers, DUAL ,5-11,189,Washington Union,Fresno,CA,0.8385,893,16,96,fresno state
2008,56845,Nick Lepak, OT ,6-5,340,Auburn,Auburn,NY,0.8385,894,66,5,syracuse
2008,55438,Patrick Mahnke, S ,6-2,183,Mountain Vista,Littleton,CO,0.8385,895,74,11,colorado
2008,56523,Tyler Jackson, CB ,6-1,180,Douglas County,Castle Rock,CO,0.8385,896,72,12,boise state
2008,56945,Nicholas Plato, SDE ,6-6,228,Edwardsville,Edwardsville,IL,0.8385,897,50,18,kansas
2008,55704,Brian Moore, OLB ,6-1,197,Klein,Spring,TX,0.8385,898,64,139,tulsa
2008,55272,Wayne Warren, DUAL ,6-1,197,Wicomico,Salisbury,MD,0.8385,899,17,12,rutgers
2008,5242,Josh Ayers, OG ,6-4,270,Trinity,Euless,TX,0.8385,900,67,140,texas am
2008,55678,John Levorson, ATH ,6-4,185,Crete,Crete,NE,0.8385,901,63,7,nebraska
2008,56192,Marquan Brown, RB ,5-9,160,Gray's Creek,Hope Mills,NC,0.8382,902,74,29,east carolina
2008,54888,Joe Villavisencio, OG ,6-4,305,Jacksonville,Jacksonville,TX,0.8377,903,68,141,texas am
2008,55915,Rashun Dixon, S ,6-0,185,Terry,Terry,MS,0.8375,904,75,20,mississippi state
2008,56380,Sancho McDonald, DUAL ,6-3,187,Booker T. Washington,Miami,FL,0.8372,905,18,111,middle tennessee state
2008,56906,Lane Taylor, OG ,6-3,297,Martin,Arlington,TX,0.8372,906,69,142,oklahoma state
2008,55923,Briggs Orsbon, WR ,6-0,178,Crestview,Convoy,OH,0.8372,907,107,35,ball state
2008,55289,Xzavian Brandon, WR ,6-3,170,Northview,Duluth,GA,0.8368,908,108,62,minnesota
2008,55262,Darriet Perry, RB ,5-9,187,Lowndes,Valdosta,GA,0.8368,909,75,63,florida international
2008,54804,Spencer Pybus, OLB ,6-1,200,Northview,Dothan,AL,0.8368,910,65,40,auburn
2008,55011,Yogi Gallegos, PRO ,6-1,171,Irving,Irving,TX,0.8368,911,36,143,tcu
2008,55242,Justin Virbitsky, TE ,6-5,251,Lakeland,Jermyn,PA,0.8368,912,43,36,pittsburgh
2008,55330,Lynell Payne, WR ,6-3,203,Cherokee,Marlton,NJ,0.8368,913,109,20,cincinnati
2008,55507,Garrett Embry, S ,6-2,209,Roswell,Roswell,GA,0.8354,914,76,64,oregon
2008,54900,Rob Calabrese, PRO ,6-2,199,East Islip,Islip Terrace,NY,0.8354,915,37,6,central florida
2008,13879,Jonathan Gimm, FB ,6-3,240,Westfield,Houston,TX,0.8354,916,5,144,iowa
2008,55430,Shady Salamon, APB ,5-10,175,Cretin Derham Hall,Saint Paul,MN,0.8354,917,20,6,minnesota
2008,56591,Ina Liaina, ILB ,6-0,211,Rio Mesa,Oxnard,CA,0.8354,918,45,97,san jose state
2008,56079,Will Fleming, S ,6-4,196,Archbishop Hoban,Akron,OH,0.8354,919,77,36,akron
2008,31733,Keelan Johnson, S ,6-0,195,Mesa,Mesa,AZ,0.8354,920,78,16,arizona state
2008,54808,Vance Smith, TE ,6-4,245,Pace,Milton,FL,0.8354,921,44,112,auburn
2008,55792,Chuck Porcelli, OT ,6-8,285,Montini Catholic,Lombard,IL,0.8354,922,67,19,northwestern
2008,56150,Matt Akers, WDE ,6-3,240,Liberty,Bakersfield,CA,0.8354,923,25,98,fresno state
2008,55632,Warren Reuland, WR ,6-5,200,Mission Viejo,Mission Viejo,CA,0.8354,924,110,99,oregon state
2008,56718,Taylor Stockemer, WR ,6-4,194,Van Buren,Van Buren,AR,0.8354,925,111,12,arkansas state
2008,55586,A.J. Price, WR ,6-4,175,South Lakes,Reston,VA,0.8351,926,112,31,penn state
2008,54873,Albert Gary, RB ,5-10,177,North Marion,Citra,FL,0.8351,927,76,113,arkansas
2008,55506,Mike Williams, CB ,6-0,170,Westbrook School,Westbrook,TX,0.8347,928,73,145,baylor
2008,23694,Will Pericak, ILB ,6-4,247,Boulder,Boulder,CO,0.8340,929,46,13,colorado
2008,37793,EJ Fields, ATH ,6-2,180,Frankfort,Frankfort,KY,0.8340,930,64,8,kentucky
2008,55182,Greg Scruggs, SDE ,6-5,230,St. Xavier,Cincinnati,OH,0.8337,931,51,37,louisville
2008,56391,Marcus Thurmond, WR ,5-11,159,North Augusta,North Augusta,SC,0.8337,932,113,22,middle tennessee state
2008,57003,Michael Yeck, OT ,6-7,255,Keller,Keller,TX,0.8337,933,68,146,byu
2008,11629,Antonio Bell, CB ,6-2,177,Mainland,Daytona Beach,FL,0.8337,934,74,114,nebraska
2008,54926,Bernard Smith, ILB ,6-2,205,Mays,Atlanta,GA,0.8337,935,47,65,west virginia
2008,13795,Trent Mossbrucker, K ,6-0,204,Mooresville,Mooresville,IN,0.8337,936,8,9,iowa
2008,55122,Brandon Marti, ATH ,6-0,196,Gulliver Prep,Miami,FL,0.8337,937,65,115,miami
2008,21019,George Winn, RB ,5-11,198,University Of Detroit Jesuit HS,Detroit,MI,0.8337,938,77,20,NULL
2008,55421,John Nance, ATH ,6-4,185,Cretin Derham Hall,Saint Paul,MN,0.8337,939,66,7,minnesota
2008,55060,Al Owens, S ,6-1,181,Springtown,Springtown,TX,0.8337,940,79,147,vanderbilt
2008,55227,Marcus Cooper, WR ,6-3,185,Bloomfield,Bloomfield,CT,0.8337,941,114,6,rutgers
2008,56484,Bakari Bussey, WR ,6-2,195,Lakota West,West Chester,OH,0.8337,942,115,38,ohio
2008,55159,Jacques Caldwell, ATH ,5-9,170,Garland,Garland,TX,0.8337,943,67,148,louisville
2008,56771,Alec Johnson, OG ,6-4,295,Mullen,Denver,CO,0.8337,944,70,14,san diego state
2008,54869,Austin Eoff, OG ,6-5,308,Northside,Fort Smith,AR,0.8337,945,71,13,arkansas
2008,54964,Gerald Rivers, WDE ,6-5,240,Cedar Grove,Ellenwood,GA,0.8337,946,26,66,ole miss
2008,55241,Ryan Turnley, OG ,6-5,296,Hopewell ,Aliquippa,PA,0.8337,947,72,37,pittsburgh
2008,56540,Chandler Koch, TE ,6-3,218,Flower Mound,Flower Mound,TX,0.8337,948,45,149,boise state
2008,56419,David Freeman, APB ,5-8,179,Inglewood,Inglewood,CA,0.8337,949,21,100,washington
2008,56389,Delmon Robinson, ATH ,5-11,181,Vicksburg,Vicksburg,MS,0.8337,950,68,21,mississippi state
2008,55319,Rashaad Reid, CB ,5-10,169,St. Augustine,Saint Augustine,FL,0.8337,951,75,116,georgia tech
2008,56110,Kevin Norrell, WR ,5-9,190,Long Beach Poly,Long Beach,CA,0.8337,952,116,101,washington state
2008,18920,Corey Smith, P ,6-1,208,Musselman,Inwood,WV,0.8337,953,2,2,alabama
2008,25132,Donte Elliott, WR ,6-0,190,Alief Taylor,Houston,TX,0.8337,954,117,150,boston college
2008,54948,Montori Hughes, DT ,6-5,255,Siegel,Murfreesboro,TN,0.8336,955,61,27,tennessee
2008,55179,Chris Philpott, K ,6-0,186,St. Pius X ,Atlanta,GA,0.8333,956,9,67,louisville
2008,56767,Brandon Reid, ATH ,6-2,208,Canutillo,Canutillo,TX,0.8333,957,69,151,texas tech
2008,23909,Latavius Murray, RB ,6-3,215,Onondaga,Nedrow,NY,0.8333,958,78,7,central florida
2008,22426,Lavar Edwards, SDE ,6-4,300,Desire Street Academy,Baton Rouge,LA,0.8333,959,52,32,lsu
2008,31414,Jamar Taylor, CB ,5-11,185,Helix,La Mesa,CA,0.8333,960,76,102,boise state
2008,56479,John Youboty, SDE ,6-4,246,Klein,Spring,TX,0.8333,961,53,152,marshall
2008,56846,Brodrick Brown, CB ,5-9,165,Westfield,Houston,TX,0.8333,962,77,153,oklahoma state
2008,55050,Casey Hayward, ATH ,6-1,185,Perry,Perry,GA,0.8333,963,70,68,vanderbilt
2008,55415,Darius Darks, ATH ,6-1,175,Pflugerville Connally,Austin,TX,0.8333,964,71,154,iowa state
2008,55357,Nick Truesdell, WR ,6-7,215,Anderson,Cincinnati,OH,0.8333,965,118,39,cincinnati
2008,4950,Steve Greer, OLB ,6-2,225,Solon,Solon,OH,0.8333,966,66,40,virginia
2008,13848,Brad Herman, TE ,6-5,247,Metamora,Metamora,IL,0.8333,967,46,20,iowa
2008,31678,Quinn Sharp, K ,6-1,185,Mansfield,Mansfield,TX,0.8333,968,10,155,oklahoma state
2008,54895,Will Ebner, ILB ,6-1,225,Friendswood,Friendswood,TX,0.8333,969,48,156,missouri
2008,56498,Gerald Moore, ATH ,6-0,185,St. John's,Washington,DC,0.8333,970,72,4,ohio
2008,55736,Robert Parker, OLB ,5-11,221,Humble,Humble,TX,0.8333,971,67,157,smu
2008,55562,Davin Meggett, RB ,5-8,190,Surrattsville,Clinton,MD,0.8333,972,79,13,maryland
2008,16679,Cory Grissom, DT ,6-2,275,Troup County,Lagrange,GA,0.8333,973,62,69,south florida
2008,56502,Tremayne Scott, SDE ,6-4,245,Trinity Catholic,Ocala,FL,0.8333,974,54,117,ohio
2008,55889,Jake Byrne, TE ,6-5,240,Rogers,Rogers,AR,0.8333,975,47,14,wisconsin
2008,55008,Corey Fuller, WR ,6-5,212,La Vernia,La Vernia,TX,0.8333,976,119,158,tcu
2008,57004,James Hamilton, ATH ,5-10,180,Cedar Hill,Cedar Hill,TX,0.8333,977,73,159,north texas
2008,56991,Justin Sorensen, K ,6-2,215,Bingham,South Jordan,UT,0.8333,978,11,8,byu
2008,55277,Kambriel Willis, OLB ,5-11,181,Booker T. Washington,Miami,FL,0.8333,979,68,118,florida international
2008,31720,Earl Wolff, ATH ,6-0,190,Hoke County,Raeford,NC,0.8333,980,74,30,north carolina state
2008,55015,Trevius Jones, OT ,6-5,300,John Tyler,Tyler,TX,0.8333,981,69,160,tcu
2008,55228,Kevin Harper, K ,5-11,175,Mentor,Mentor,OH,0.8333,982,12,41,pittsburgh
2008,54958,Coley White, ATH ,6-1,165,Daphne,Daphne,AL,0.8333,983,75,41,west virginia
2008,56355,Hakeem Johnson, CB ,6-0,180,Andrew Jackson,Jacksonville,FL,0.8333,984,78,119,middle tennessee state
2008,56870,Dan Vaughan, WDE ,6-3,225,Central Catholic,Pittsburgh,PA,0.8333,985,27,38,syracuse
2008,55425,Tyler Hansen, PRO ,6-1,185,Chaparral,Temecula,CA,0.8333,986,38,103,colorado
2008,55363,Aaron Tipoti, SDE ,6-3,250,Christian Academy,Honolulu,HI,0.8333,987,55,4,california
2008,55126,Andrew Brewer, OG ,6-4,249,Cabell Midland,Ona,WV,0.8333,988,73,3,purdue
2008,6923,Devin Taylor, WDE ,6-7,250,Beaufort,Ladys Island,SC,0.8333,989,28,23,south carolina
2008,55437,Tashaun Gipson, CB ,6-0,180,Kimball,Dallas,TX,0.8333,990,79,161,wyoming
2008,55681,Chris Banjo, S ,5-11,190,Kempner,Sugar Land,TX,0.8333,991,80,162,smu
2008,54991,Alonzo Adams, WR ,6-0,175,Westside,Houston,TX,0.8333,992,120,163,tcu
2008,55527,A.J. Francis, DT ,6-5,315,Gonzaga ,Washington,DC,0.8333,993,63,5,maryland
2008,11700,Courtney Osborne, ATH ,6-3,170,South Garland,Garland,TX,0.8333,994,76,164,nebraska
2008,56212,Ricky Pemasa, OLB ,5-11,189,Orange Lutheran,Orange,CA,0.8333,995,69,104,fresno state
2008,5188,Eriks Briedis, DT ,6-5,263,Miami Country Day School,Miami,FL,0.8333,996,64,120,wisconsin
2008,19065,Randall Dunn, TE ,6-3,215,Ocean Lakes,Virginia Beach,VA,0.8333,997,48,32,virginia tech
2008,55743,Taylor Thompson, TE ,6-7,224,Prosper,Prosper,TX,0.8333,998,49,165,smu
2008,56518,Maurice Holloway, OT ,6-6,321,Lake Highland Prep,Orlando,FL,0.8333,999,70,121,memphis
2008,56328,Malcolm Beyah, ATH ,5-11,182,Chamblee Charter,Atlanta,GA,0.8333,1000,77,70,middle tennessee state
2008,56764,Joe King, OT ,6-7,297,Putnam City North,Oklahoma City,OK,0.8333,NA,71,14,texas tech
2008,56606,Eric Reynolds, RB ,5-10,192,Central Bucks South,Warrington,PA,0.8333,NA,80,39,boston college
2008,37804,Dave Ulinski, OT ,6-6,280,Dupont Manual,Louisville,KY,0.8333,NA,72,9,kentucky
2008,56948,Josh Richardson, OLB ,6-4,195,Dublin Scioto,Dublin,OH,0.8333,NA,70,42,kansas
2008,55487,Sam Gaymon, WR ,6-2,183,Renaissance,Detroit,MI,0.8333,NA,121,21,toledo
2008,55781,Kanorris Davis, OLB ,6-0,210,Perry,Perry,GA,0.8333,NA,71,71,troy
2008,56422,Mykenna Ikehara, OG ,6-3,291,Kamehameha,Honolulu,HI,0.8333,NA,74,5,washington
2008,5780,Connor Bradford, OT ,6-5,249,Palmdale,Palmdale,CA,0.8333,NA,73,105,ucla
2008,55164,Derek Jackson, OLB ,6-1,213,Deep Run,Glen Allen,VA,0.8333,NA,72,33,purdue
2008,11640,Khiry Cooper, WR ,6-2,175,Calvary Baptist Academy,Shreveport,LA,0.8333,NA,122,33,nebraska
2008,56216,Trevor Richter, OT ,6-5,275,El Segundo,El Segundo,CA,0.8333,NA,74,106,fresno state
2008,55144,Albert Evans, RB ,6-1,190,Portage,Portage,IN,0.8333,NA,81,10,purdue
2008,55598,Jovan Stevenson, RB ,5-11,195,Sunnyside,Tucson,AZ,0.8333,NA,82,17,oregon state
2008,56069,Haku Correa, DT ,6-1,240,Damien Memorial School,Honolulu,HI,0.8333,NA,65,6,hawaii
2008,55841,Charles Reeves, WR ,6-0,180,Stone Mountain,Stone Mountain,GA,0.8333,NA,123,72,troy
2008,55292,Terrell Combs, ATH ,6-2,252,Bryan Station,Lexington,KY,0.8333,NA,78,10,minnesota
2008,56195,L.J. Jones, CB ,5-10,160,Crespi,Encino,CA,0.8333,NA,80,107,fresno state
2008,5609,Corey Lewis, OT ,6-6,305,East Stroudsburg North,Dingmans Ferry,PA,0.8333,NA,75,40,illinois
2008,37800,Matt Roark, ATH ,6-7,190,North Cobb,Kennesaw,GA,0.8333,NA,79,73,kentucky
2008,56510,Byron Hout, OLB ,6-1,225,Lake City,Coeur D Alene,ID,0.8323,NA,73,1,boise state
