Year,ID,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2019,38334,Lamar Anderson, S ,0.8173,ball state,samford,Mid-American,Southern
2019,81542,Mykal Tolliver, CB ,0.8153,hawaii,montana,Mountain West,Big Sky
2019,22794,Nate Ferguson, CB ,0.8147,south florida,NULL,American Athletic,NULL
2019,91839,Tamaurice Smith, CB ,0.8136,memphis,southern,American Athletic,SWAC
2019,81712,Robert Lewis, CB ,0.8121,boise state,sacramento state,Mountain West,Big Sky
2019,77898,Mikial Onu, S ,0.8113,smu,colorado,American Athletic,Pacific-12
2019,44868,Cameron Hayes, CB ,0.8113,hawaii,lamar,Mountain West,Southland
2019,2680,Christian Holmes, CB ,0.8111,missouri,oklahoma state,SEC,Big 12
2019,38982,Tobias Moss, CB ,0.8111,south alabama,old dominion,Sun Belt,Conference USA
2019,46047698,Denzel Washington, S ,0.8111,southern mississippi,NULL,Conference USA,NULL
2019,32570,Deangelo Antoine, S ,0.8109,south florida,florida atlantic,American Athletic,Conference USA
2019,90660,Robert Topps, CB ,0.8107,kansas,towson,Big 12,CAA
2019,80513,Tracy White, CB ,0.8106,old dominion,NULL,Conference USA,NULL
2019,89958,Malik Welch, S ,0.8106,tulsa,NULL,American Athletic,NULL
2019,46049904,Kenny Gardner III, S ,0.8098,old dominion,NULL,Conference USA,NULL
2019,90318,Zachariah Burton, CB ,0.8096,virginia,delaware,ACC,CAA
2019,80327,Qwuantrezz Knight, S ,0.8058,maryland,kent state,Big Ten,Mid-American
2019,46039362,Dallas Taylor-Cortez, CB ,0.8055,iowa state,NULL,Big 12,NULL
2019,32026,Brandon Feamster, CB ,0.8050,duke,richmond,ACC,CAA
2019,45493,Cedric Asseh, CB ,0.8046,miami ohio,NULL,Mid-American,NULL
2019,78882,Keelen Roberts, CB ,0.8046,toledo,florida atlantic,Mid-American,Conference USA
2019,52077,Davontae Ginwright, CB ,0.8041,western michigan,idaho,Mid-American,Big Sky
2019,79139,Jeremiah Dadeboe, S ,0.8032,buffalo,maine,Mid-American,CAA
2019,90228,Darius Campbell, CB ,0.8025,colorado state,pvamu,Mountain West,SWAC
2019,82880,Donelle Thomas, S ,0.8025,south florida,alabama state,American Athletic,SWAC
2019,82246,Marcus Jones, CB ,0.8022,troy,houston,Sun Belt,American Athletic
2019,90900,Bryce Cross, CB ,0.8004,georgia southern,western illinois,Sun Belt,Missouri Valley
2019,39257,David Rose, CB ,0.8003,purdue,NULL,Big Ten,NULL
2019,40730,Antonio Howard, CB ,0.8000,texas am,NULL,SEC,NULL
2019,86226,Marcus Hayes, S ,0.7979,new mexico,kansas state,Mountain West,Big 12
2019,71778,Brian Dawkins Jr., CB ,0.7958,clemson,NULL,ACC,NULL
2019,56505,Romero Wade, S ,0.7958,ball state,NULL,Mid-American,NULL
2019,46036515,D'angelo Knight, S ,0.7953,georgia state,NULL,Sun Belt,NULL
2019,88444,Jacob Abrams, CB ,0.7923,purdue,NULL,Big Ten,NULL
2019,46040208,Knowledge Smith, CB ,0.7914,nevada,NULL,Mountain West,NULL
2019,43789,Adrien Cross, S ,0.7905,texas tech,NULL,Big 12,NULL
2019,41800,Ozziah Williams, CB ,0.7900,western michigan,boise state,Mid-American,Mountain West
2019,27973,Elijah Moody, CB ,0.7891,nevada,NULL,Mountain West,NULL
2019,78556,Christian Angulo, CB ,0.7891,cincinnati,hampton,American Athletic,MEAC
2019,37335,Jelani Carter, S ,0.7884,old dominion,NULL,Conference USA,NULL
2019,78813,Cal Kee, S ,0.7883,louisiana monroe,wm,Sun Belt,CAA
2019,58273,Jeff Clay, CB ,0.7857,san diego state,NULL,Mountain West,NULL
2019,86520,Will Stricklin, S ,0.7843,san diego state,NULL,Mountain West,NULL
2019,21113,Chigozie Onyekwere, CB ,0.7819,maryland,NULL,Big Ten,NULL
2019,67145,Jerry Chaney, S ,0.7814,san diego state,NULL,Mountain West,NULL
2019,92729,Blake Underwood, S ,0.7798,miami ohio,NULL,Mid-American,NULL
2019,46046738,Jayden Patterson, CB ,0.7792,western kentucky,youngstown state,Conference USA,Missouri Valley
2019,87539,Gabe Ortega, CB ,0.7790,new mexico,NULL,Mountain West,NULL
2019,46038638,Nirion Washington, CB ,0.7790,marshall,NULL,Conference USA,NULL
2019,38835,Dwayne Williams, CB ,0.7750,oregon state,sam houston state,Pacific-12,Southland
2019,90337,Rodley Jolicoeur, S ,0.7723,kent state,NULL,Mid-American,NULL
2019,78973,Carrington Kearney, S ,0.7716,utsa,lamar,Conference USA,Southland
2019,46038437,Jave Brown, S ,0.7700,coastal carolina,hampton,Sun Belt,MEAC
2019,88914,Verenzo Holmes, CB ,0.7700,ball state,NULL,Mid-American,NULL
2019,46050705,Tank Walker, CB ,0.7697,coastal carolina,NULL,Sun Belt,NULL
2019,46047014,A.J. Beach, CB ,0.7683,appalachian state,savannah state,Sun Belt,MEAC
2019,66767,Justin Bickham, CB ,0.7683,rice,iowa state,Conference USA,Big 12
2019,88319,Ty Graham, S ,0.7681,idaho,eastern washington,Big Sky,Big Sky
2019,57921,Jabari Butler, CB ,0.7667,penn state,ncat,Big Ten,MEAC
2019,68296,Dexter Myers, CB ,0.7667,oregon,utsa,Pacific-12,Conference USA
2019,32887,Stanley Dye, CB ,0.7642,utsa,NULL,Conference USA,NULL
2019,46038719,Jay Dominique, CB ,0.7642,hawaii,north dakota,Mountain West,Missouri Valley
2019,62525,Denzel Williams, S ,0.7631,old dominion,NULL,Conference USA,NULL
2019,46042798,Mujeeb Rufai, S ,0.7597,boise state,idaho,Mountain West,Big Sky
2019,78861,Brenndan Johnson, CB ,0.7584,utsa,louisiana,Conference USA,Sun Belt
2019,88555,Bakhari Goodson, CB ,0.7581,massachusetts,south dakota,FBS Independents,Missouri Valley
2019,62958,Luke Hedrick, S ,0.7575,louisiana monroe,elon,Sun Belt,CAA
2019,45572671,Shamon Willis, CB ,0.7575,weber state,byu,Big Sky,FBS Independents
2019,81008,Nephi Sewell, S ,0.7541,nevada,utah,Mountain West,Pacific-12
2019,58428,Kane Miskel, CB ,0.7531,old dominion,NULL,Conference USA,NULL
2019,78531,Tank Scott, CB ,0.7531,hampton,old dominion,MEAC,Conference USA
2019,88826,Jordan Porter, CB ,0.7497,eastern michigan,wagner,Mid-American,Northeast
2019,46042849,Braelen Bettles, S ,0.7497,oregon state,NULL,Pacific-12,NULL
2019,93153,Dauson Booker, S ,0.7497,wyoming,NULL,Mountain West,NULL
2019,79020,Avery Jackson, CB ,0.7431,utsa,lamar,Conference USA,Southland
2019,29223,Tim Gordon, CB ,0.7330,memphis,eastern michigan,American Athletic,Mid-American
2019,30515,Terin Adams, CB ,NULL,arizona state,utah state,Pacific-12,Mountain West
2019,80273,Alonzo Addae, S ,NULL,new hampshire,west virginia,CAA,Big 12
2019,46045274,Isaiah Armstrong, CB ,NULL,byu,northwestern state,FBS Independents,Southland
2019,80929,Alex Badine, CB ,NULL,ohio state,albany,Big Ten,CAA
2019,77359,Jermani Brown, CB ,NULL,boise state,NULL,Mountain West,NULL
2019,83297,Joey Bryant, CB ,NULL,arizona state,memphis,Pacific-12,American Athletic
2019,46083655,Khafari Buffalo, CB ,NULL,citadel,boise state,Southern,Mountain West
2019,93071,Charles Caine, CB ,NULL,colgate,unlv,Patriot League,Mountain West
2019,45572662,Javon Charleston, S ,NULL,south carolina,NULL,SEC,NULL
2019,91774,D.J. Crossen, CB ,NULL,virginia tech,NULL,ACC,NULL
2019,34675,Willie Edwards, CB ,NULL,illinois state,appalachian state,Missouri Valley,Sun Belt
2019,89478,Rey Estes, CB ,NULL,minnesota,NULL,Big Ten,NULL
2019,26875,Jelani Garvin, CB ,NULL,rutgers,NULL,Big Ten,NULL
2019,46093988,Vincenzo Granatelli, S ,NULL,arizona state,NULL,Pacific-12,NULL
2019,46042287,Javis Hanks, CB ,NULL,rutgers,bryant,Big Ten,Northeast
2019,46112094,Ja'Marcus Ingram, CB ,NULL,utah state,texas tech,Mountain West,Big 12
2019,82975,Nikholi Jaghai, CB ,NULL,northern iowa,florida international,Missouri Valley,Conference USA
2019,46039056,Jabari James, CB ,NULL,tulsa,NULL,American Athletic,NULL
2019,92118,Ori Jean-Charles, S ,NULL,louisville,maine,ACC,CAA
2019,46043560,Quinton Jordan, CB ,NULL,charlotte,marshall,Conference USA,Conference USA
2019,46039590,Caden Larkin, CB ,NULL,central florida,NULL,American Athletic,NULL
2019,30487,Dimitri Lee, CB ,NULL,maryland,NULL,Big Ten,NULL
2019,46041114,Jack Leius, S ,NULL,minnesota,NULL,Big Ten,NULL
2019,83322,Alec Long, S ,NULL,memphis,murray state,American Athletic,Ohio Valley
2019,81748,D'juan Moore, CB ,NULL,kansas,delaware,Big 12,CAA
2019,46083592,Sir Muhammad, CB ,NULL,washington state,NULL,Pacific-12,NULL
2019,71786,Terry Petry, CB ,NULL,missouri,NULL,SEC,NULL
2019,66022,Donald Rutledge, S ,NULL,savannah state,georgia southern,MEAC,Sun Belt
2019,84106,Devante Smith, S ,NULL,virginia tech,NULL,ACC,NULL
2019,46040498,Jonoven Smith, CB ,NULL,utah,NULL,Pacific-12,NULL
2019,46054306,Amahni Spinks, CB ,NULL,alabama birmingham,NULL,Conference USA,NULL
2019,92141,Samari Springs, CB ,NULL,richmond,arizona,CAA,Pacific-12
2019,87591,Caleb Lightbourn, P ,0.8234,nebraska,oregon state,Big Ten,Pacific-12
2019,87629,Sam Loy, P ,0.8163,colorado,arkansas,Pacific-12,SEC
2019,94035,Zach Feagles, P ,0.8129,miami,rutgers,ACC,Big Ten
2019,87996,Austin Kent, P ,0.8115,ucla,NULL,Pacific-12,NULL
2019,65191,Blake Johnson, P ,0.8105,arkansas,NULL,SEC,NULL
2019,33996,Andrew David, P ,0.8069,tcu,northwestern,Big 12,Big Ten
2019,94063,Joshua Rowland, K ,0.8016,texas,texas state,Big 12,Sun Belt
2019,87447,Michael Sleep-Dalton, P ,0.8000,arizona state,iowa,Pacific-12,Big Ten
2019,46040413,Ja'lani Ellison, ATH ,0.7998,wyoming,NULL,Mountain West,NULL
2019,37311,Corliss Waitman, P ,0.7974,south alabama,mississippi state,Sun Belt,SEC
2019,46048704,Jalani Ellison, ATH ,0.7932,wyoming,NULL,Mountain West,NULL
2019,70999,Devin Nixon, ATH ,0.7750,western kentucky,central florida,Conference USA,American Athletic
2019,78953,Josh Growden, P ,0.7743,lsu,west virginia,SEC,Big 12
2019,37641,D'Anfernee McGriff, ATH ,0.7700,florida atlantic,florida state,Conference USA,ACC
2019,78411,Michael Tarbutt, K ,0.7690,uconn,minnesota,FBS Independents,Big Ten
2019,75662,Michael Rubino, K ,0.7481,appalachian state,north carolina,Sun Belt,ACC
2019,46053909,Joseph Tacopina, K ,0.7397,temple,NULL,American Athletic,NULL
2019,46053725,Maddie Golden, LS ,0.7397,utah,NULL,Pacific-12,NULL
2019,46037454,Geno Albini, LS ,NULL,arizona,texas tech,Pacific-12,Big 12
2019,46049455,Matt Aloni, LS ,NULL,penn state,liu brooklyn,Big Ten,NULL
2019,46036823,Aaron Boumerhi, K ,NULL,temple,boston college,American Athletic,ACC
2019,46049097,John Brosnahan, P ,NULL,charlotte,NULL,Conference USA,NULL
2019,46050954,Zach Edwards, LS ,NULL,oklahoma,texas,Big 12,Big 12
2019,92481,Keaton Forbes, LS ,NULL,appalachian state,east carolina,Sun Belt,American Athletic
2019,46037685,Cole Frahm, K ,NULL,nebraska,south dakota state,Big Ten,Missouri Valley
2019,46052294,Ronald Gaines III, LS ,NULL,illinois,temple,Big Ten,American Athletic
2019,46085001,Trey Harper, LS ,NULL,duquesne,michigan,Northeast,Big Ten
2019,46043947,Luke Hogan, K ,NULL,west virginia,smu,Big 12,American Athletic
2019,86523,Daniel Justino, K ,NULL,florida,northwestern state,SEC,Southland
2019,46047652,Wade Lees, P ,NULL,maryland,ucla,Big Ten,Pacific-12
2019,83468,Scott Meyer, LS ,NULL,alabama,vanderbilt,SEC,SEC
2019,46085577,Matt Oliveira, LS ,NULL,maryland,south carolina,Big Ten,SEC
2019,59767,Michael Poujol, LS ,NULL,texas,smu,Big 12,American Athletic
2019,46081301,Logan Prescott, K ,NULL,washington state,idaho,Pacific-12,Big Sky
2019,46086725,Russell Roberts, P ,NULL,middle tennessee state,smu,Conference USA,American Athletic
2019,46084546,John Parker Romo, K ,NULL,tulsa,virginia tech,American Athletic,ACC
2019,46052474,Stephen Ruiz, K ,NULL,new mexico,boston college,Mountain West,ACC
2019,77236,Eric Sachse, K ,NULL,boise state,NULL,Mountain West,NULL
2019,46050546,Jared Sackett, K ,NULL,utsa,arkansas,Conference USA,SEC
2019,46037670,Jordan Stout, K ,NULL,virginia tech,penn state,ACC,Big Ten
2019,46040049,Amir Brummett, SG ,0.8204,northern illinois,NULL,Mid-American,NULL
2019,89823,Jeremiah Zio, PF ,0.8497,central florida,NULL,American Athletic,NULL
