Year,Player,POS,Rating,Team_Old,Team_New,Conference_Old,Conference_New
2021,Rashaad Harding, OLB ,0.8092,louisiana monroe,liberty,Sun Belt,FBS Independents
2021,Solomon Wise, OLB ,0.8080,utsa,null,Conference USA,NULL
2021,Jason Simmons, OLB ,0.8053,new mexico state,syracuse,FBS Independents,ACC
2021,Jacquez Williams, ILB ,0.8049,wake forest,null,ACC,NULL
2021,Anthony Smith, ILB ,0.8042,texas state,null,Sun Belt,NULL
2021,Zach Jones, ILB ,0.8041,south alabama,null,Sun Belt,NULL
2021,Tim McClendon, ILB ,0.8004,air force,air force,Mountain West,Mountain West
2021,Cameron Smith, OLB ,0.7998,wyoming,null,Mountain West,NULL
2021,Wistar Allen, ILB ,0.7998,richmond,east carolina,CAA,American Athletic
2021,Charles Jones, ILB ,0.7951,central michigan,null,Mid-American,NULL
2021,Justin Mulbah, ILB ,0.7932,buffalo,null,Mid-American,NULL
2021,Denzel Feaster, ILB ,0.7914,kansas,utsa,Big 12,Conference USA
2021,Jacobi Hearn, OLB ,0.7905,new mexico,murray state,Mountain West,Ohio Valley
2021,Keeath Magee II, ILB ,0.7903,texas am,cofc,SEC,NULL
2021,Zamar Kirven, OLB ,0.7903,houston,null,American Athletic,NULL
2021,Jordan Cordova, OLB ,0.7882,louisiana,null,Sun Belt,NULL
2021,Kholbe Coleman, ILB ,0.7855,bowling green,null,Mid-American,NULL
2021,Cortez Hogans, OLB ,0.7853,northern illinois,null,Mid-American,NULL
2021,Joseph Ozougwu, OLB ,0.7832,north texas,arkansas state,Conference USA,Sun Belt
2021,Justin Whisenhunt, OLB ,0.7790,troy,charlotte,Sun Belt,Conference USA
2021,Elijah Shelton, OLB ,0.7698,utah state,null,Mountain West,NULL
2021,Cole McCubrey, ILB ,0.7681,massachusetts,null,FBS Independents,NULL
2021,Chris Thornton, ILB ,0.7681,north texas,null,Conference USA,NULL
2021,Xavier Steele, OLB ,0.7681,massachusetts,arizona state,FBS Independents,Pacific-12
2021,Matthew Young, OLB ,0.7675,new mexico state,null,FBS Independents,NULL
2021,Roy McCree, OLB ,0.7667,western michigan,null,Mid-American,NULL
2021,Damon Lowe, ILB ,0.7667,western kentucky,null,Conference USA,NULL
2021,Caleb Bonner, ILB ,0.7649,arkansas state,arkansas state,Sun Belt,Sun Belt
2021,Jerry Roberts, ILB ,0.7608,bowling green,arizona,Mid-American,Pacific-12
2021,Isaiah Karriem, ILB ,0.7600,texas state,null,Sun Belt,NULL
2021,Jordan Jones, ILB ,0.7197,alabama birmingham,null,Conference USA,NULL
2021,Justin Booker-Brown, ILB ,NULL,north texas,null,Conference USA,NULL
2021,Adam Fakih, ILB ,NULL,michigan,null,Big Ten,NULL
2021,Nyles Gaddy, OLB ,NULL,tennessee,jackson state,SEC,SWAC
2021,Christian Gomez, OLB ,NULL,florida atlantic,null,Conference USA,NULL
2021,DeMontae Haigler, OLB ,NULL,bowling green,null,Mid-American,NULL
2021,Uluaki Katoanga, ILB ,NULL,washington state,null,Pacific-12,NULL
2021,Erick Kroll, ILB ,NULL,nevada,null,Mountain West,NULL
2021,Cooper Lucas, ILB ,NULL,arkansas state,null,Sun Belt,NULL
2021,Maika Magalei, OLB ,NULL,utah state,null,Mountain West,NULL
2021,C.J. McCray, OLB ,NULL,marshall,virginia tech,Conference USA,ACC
2021,Justin Michel, ILB ,NULL,florida international,null,Conference USA,NULL
2021,Eric Munoz, ILB ,NULL,utah state,kansas state,Mountain West,Big 12
2021,Dru Prox, ILB ,NULL,kansas,null,Big 12,NULL
2021,Darin Robertson, ILB ,NULL,kansas,null,Big 12,NULL
2021,Adam Shibley, ILB ,NULL,michigan,null,Big Ten,NULL
2021,Demetrick Watts, ILB ,NULL,akron,null,Mid-American,NULL
2021,Johnathon Weir, OLB ,NULL,massachusetts,null,FBS Independents,NULL
2021,Derion Kendrick, CB ,0.9855,clemson,null,ACC,NULL
2021,Tyrique Stevenson, CB ,0.9831,georgia,miami,SEC,ACC
2021,Key Lawrence, S ,0.9647,tennessee,oklahoma,SEC,Big 12
2021,Tykee Smith, S ,0.8795,west virginia,georgia,Big 12,SEC
2021,Jaiden Lars-Woodbey, S ,0.9814,florida state,boston college,ACC,ACC
2021,Kenderick Duncan, S ,0.7850,georgia southern,louisville,Sun Belt,ACC
2021,Jammie Robinson, S ,0.8891,south carolina,florida state,SEC,ACC
2021,T.J. Carter, CB ,0.8695,memphis,tcu,American Athletic,Big 12
2021,Brandon Moore, CB ,0.8011,central florida,florida state,American Athletic,ACC
2021,Brendan Radley-Hiles, CB ,0.9807,oklahoma,washington,Big 12,Pacific-12
2021,Xavion Alford, S ,0.9367,texas,usc,Big 12,Pacific-12
2021,Jordan Moore, S ,0.9143,houston,null,American Athletic,NULL
2021,Marquis Waters, S ,0.8412,duke,texas tech,ACC,Big 12
2021,Jalen Green, CB ,0.9762,texas,mississippi state,Big 12,SEC
2021,Jarques McClellion, CB ,0.8493,arkansas,florida state,SEC,ACC
2021,Cameron Johnson, S ,0.7998,north texas,ucla,Conference USA,Pacific-12
2021,Kaleb Ford-Dement, CB ,0.7955,old dominion,null,Conference USA,NULL
2021,Jaquan Amos, S ,0.7898,villanova,iowa state,CAA,Big 12
2021,Robert Barnes, S ,0.9574,oklahoma,colorado,Big 12,Pacific-12
2021,Cyrus Fagan, S ,0.9548,florida state,north carolina state,ACC,ACC
2021,Kenyatta Watson II, CB ,0.9427,texas,georgia tech,Big 12,ACC
2021,Xavior Williams, S ,NULL,northern iowa,iowa,Missouri Valley,Big Ten
2021,John Dixon, CB ,0.8858,south carolina,penn state,SEC,Big Ten
2021,Elijah Jones, CB ,0.8481,kansas,oregon state,Big 12,Pacific-12
2021,Darion Dunn, CB ,NULL,mcneese state,texas,Southland,Big 12
2021,Russ Yeast, S ,0.8983,louisville,kansas state,ACC,Big 12
2021,Chester Kimbrough, CB ,0.8850,florida,michigan state,SEC,Big Ten
2021,Eddie Smith, S ,0.8843,alabama,illinois,SEC,Big Ten
2021,Patrice Rene, CB ,0.8777,north carolina,rutgers,ACC,Big Ten
2021,Derrek Pitts, S ,0.8721,marshall,north carolina state,Conference USA,ACC
2021,Gunner Maldonado, S ,0.8681,northwestern,arizona,Big Ten,Pacific-12
2021,Jordan Genmark Heath, S ,0.8649,notre dame,ucla,FBS Independents,Pacific-12
2021,Tae Daley, S ,0.8488,vanderbilt,virginia tech,SEC,ACC
2021,David Spaulding, CB ,0.8466,georgia southern,south carolina,Sun Belt,SEC
2021,Anthony Johnson, CB ,0.8274,louisville,virginia,ACC,ACC
2021,Isaiah Rutherford, CB ,0.9171,notre dame,arizona,FBS Independents,Pacific-12
2021,Trent Gordon, CB ,0.8858,penn state,arkansas,Big Ten,SEC
2021,Rayshad Williams, CB ,0.8709,ucla,texas tech,Pacific-12,Big 12
2021,Trey Rucker, S ,0.8465,wake forest,oklahoma state,ACC,Big 12
2021,Malik Dunlap, CB ,0.8356,north carolina state,texas tech,ACC,Big 12
2021,Joseph Johnson, CB ,0.8884,penn state,null,Big Ten,NULL
2021,Julian Barnett, CB ,0.9724,michigan state,memphis,Big Ten,American Athletic
2021,Nigel Knott, CB ,0.9675,east carolina,null,American Athletic,NULL
2021,Houston Griffith, CB ,0.9651,notre dame,notre dame,FBS Independents,FBS Independents
2021,Jahari Rogers, CB ,0.9630,florida,smu,SEC,American Athletic
2021,Maurice Hampton, S ,0.9432,lsu,null,SEC,NULL
2021,Christian Williams, CB ,0.9328,miami,south florida,ACC,American Athletic
2021,Atanza Vongor, S ,0.9251,tcu,null,Big 12,NULL
2021,Brandon Burton, S ,0.9250,new mexico,murray state,Mountain West,Ohio Valley
2021,Ayden Hector, CB ,0.9220,washington state,null,Pacific-12,NULL
2021,LeAnthony Williams Jr., CB ,0.9213,clemson,marshall,ACC,Conference USA
2021,Kyle Meyers, CB ,0.9076,tulane,null,American Athletic,NULL
2021,Raymond Woodie III, S ,0.9059,florida state,california,ACC,Pacific-12
2021,Corione Harris, CB ,0.9052,kansas,mcneese state,Big 12,Southland
2021,Christian Tutt, CB ,0.9045,auburn,auburn,SEC,SEC
2021,Taiyon Palmer, CB ,0.9035,north carolina state,troy,ACC,Sun Belt
2021,Brandon McKinney, S ,0.9029,washington,null,Pacific-12,NULL
2021,Elijah Gates, CB ,0.9025,ucla,fresno state,Pacific-12,Mountain West
2021,Isaiah Robertson, S ,0.8986,notre dame,null,FBS Independents,NULL
2021,Tre Shaw, CB ,0.8919,north carolina,western kentucky,ACC,Conference USA
2021,Colin Samuel, CB ,0.8912,houston,null,American Athletic,NULL
2021,Tahj Capehart, CB ,0.8893,maryland,null,Big Ten,NULL
2021,KJ Jarrell, S ,0.8863,arizona state,null,Pacific-12,NULL
2021,Donovan Kaufman, S ,0.8860,vanderbilt,null,SEC,NULL
2021,Carlito Gonzalez, S ,0.8857,memphis,null,American Athletic,NULL
2021,Myles Mason, S ,0.8851,arkansas,louisiana tech,SEC,Conference USA
2021,Julius Brents, S ,0.8842,iowa,kansas state,Big Ten,Big 12
2021,Tre Douglas, S ,0.8835,vanderbilt,coastal carolina,SEC,Sun Belt
2021,MJ Devonshire, CB ,0.8816,kentucky,pittsburgh,SEC,ACC
2021,Davion Williams, CB ,0.8815,michigan state,null,Big Ten,NULL
2021,Christian Jackson, CB ,0.8784,michigan state,washington state,Big Ten,Pacific-12
2021,Javorrius Selmon, CB ,0.8710,mississippi state,jackson state,SEC,SWAC
2021,Lakevias Daniel, CB ,0.8709,ole miss,southern mississippi,SEC,Conference USA
2021,Shilo Sanders, S ,0.8706,south carolina,jackson state,SEC,SWAC
2021,Dontye Carriere-Williams, CB ,0.8701,vanderbilt,texas state,SEC,Sun Belt
2021,Korey Charles, CB ,0.8696,mississippi state,western illinois,SEC,Missouri Valley
2021,Cam Jonas, S ,0.8689,syracuse,null,ACC,NULL
2021,Reggie Pearson Jr., S ,0.8675,wisconsin,south dakota,Big Ten,Missouri Valley
2021,Kaleb Oliver, S ,0.8670,georgia tech,null,ACC,NULL
2021,Will Jones, CB ,0.8668,kansas state,south florida,Big 12,American Athletic
2021,Vincent Flythe, CB ,0.8667,maryland,null,Big Ten,NULL
2021,Tank Robinson, S ,0.8643,east carolina,charlotte,American Athletic,Conference USA
2021,Geovonte Howard, CB ,0.8628,purdue,purdue,Big Ten,Big Ten
2021,Stuart Head, S ,0.8628,stanford,appalachian state,Pacific-12,Sun Belt
2021,Shawn Smith, CB ,0.8616,virginia,null,ACC,NULL
2021,Quincy Lenton, S ,0.8616,florida,null,SEC,NULL
2021,Alex Hogan, CB ,0.8613,texas tech,houston,Big 12,American Athletic
2021,Tyler Judson, S ,0.8607,tulane,null,American Athletic,NULL
2021,Benjamin Sapp III, S ,0.8606,minnesota,northern iowa,Big Ten,Missouri Valley
2021,Jarrion Street, S ,0.8600,alabama birmingham,null,Conference USA,NULL
2021,Jamari Brown, CB ,0.8593,kentucky,null,SEC,NULL
2021,Clifford Chattman, CB ,0.8590,texas am,utsa,SEC,Conference USA
2021,KJ Trujillo, CB ,0.8586,colorado,null,Pacific-12,NULL
2021,Aaron Reynolds, CB ,0.8580,texas state,null,Sun Belt,NULL
2021,Bryson Richardson, S ,0.8580,north carolina,massachusetts,ACC,FBS Independents
2021,Donald Williams, CB ,0.8580,rutgers,null,Big Ten,NULL
2021,Dequan Watts, CB ,0.8579,texas tech,null,Big 12,NULL
2021,Tyrone Lewis, S ,0.8573,kansas state,louisiana,Big 12,Sun Belt
2021,Tavian Mayo, CB ,0.8571,west virginia,null,Big 12,NULL
2021,Emmanuel Rugamba, CB ,0.8568,miami ohio,miami ohio,Mid-American,Mid-American
2021,Baylen Buchanan, CB ,0.8568,tennessee,louisiana tech,SEC,Conference USA
2021,Khary Crump, CB ,0.8564,arizona,michigan state,Pacific-12,Big Ten
2021,Isaac James, CB ,0.8563,ball state,null,Mid-American,NULL
2021,La'Darius Henry, S ,0.8559,florida atlantic,null,Conference USA,NULL
2021,Randall Haynie, CB ,0.8559,vanderbilt,null,SEC,NULL
2021,Mason Moran, S ,0.8558,oregon state,northern arizona,Pacific-12,Big Sky
2021,Jeremiah McDonald, S ,0.8552,northwestern,null,Big Ten,NULL
2021,Myles Wolfolk, S ,0.8552,north carolina,null,ACC,NULL
2021,Ronald Delancy III, S ,0.8551,nebraska,toledo,Big Ten,Mid-American
2021,Telly Plummer, CB ,0.8547,louisville,chattanooga,ACC,Southern
2021,Lance Robinson, CB ,0.8532,kansas state,tulane,Big 12,American Athletic
2021,Dominique Long, S ,0.8523,michigan state,null,Big Ten,NULL
2021,Jay Stanley, S ,0.8519,ole miss,southern mississippi,SEC,Conference USA
2021,Christian Cumber, CB ,0.8518,colorado state,null,Mountain West,NULL
2021,Daraun McKinney, CB ,0.8510,iowa,south dakota,Big Ten,Missouri Valley
2021,Keevan Bailey, CB ,0.8505,colorado state,null,Mountain West,NULL
2021,Greg Ross, CB ,0.8502,iowa state,james madison,Big 12,CAA
2021,An'Darius Coffey, CB ,0.8498,memphis,memphis,American Athletic,American Athletic
2021,Peyton Woulard, S ,0.8490,wake forest,null,ACC,NULL
2021,Adam Sparks, CB ,0.8482,missouri,louisiana monroe,SEC,Sun Belt
2021,Bryce Watts, CB ,0.8479,north carolina,massachusetts,ACC,FBS Independents
2021,Antwaine Richardson, S ,0.8472,maryland,kent state,Big Ten,Mid-American
2021,Tim Barrow, S ,0.8469,rutgers,wagner,Big Ten,Northeast
2021,Avonta Crim, S ,0.8465,western kentucky,null,Conference USA,NULL
2021,Ryan Frank, CB ,0.8465,texas tech,null,Big 12,NULL
2021,Tacorey Turner, CB ,0.8464,west virginia,null,Big 12,NULL
2021,Tyrese Ross, S ,0.8464,washington state,null,Pacific-12,NULL
2021,Tyree Rodgers, S ,0.8462,virginia tech,null,ACC,NULL
2021,Bronson Boyd, CB ,0.8459,utah,null,Pacific-12,NULL
2021,CJ Johnson, CB ,0.8452,louisiana tech,null,Conference USA,NULL
2021,Woodly Appolon, S ,0.8450,northern illinois,null,Mid-American,NULL
2021,Edric Whitley, CB ,0.8445,arizona,null,Pacific-12,NULL
2021,Shawn Shamburger, CB ,0.8440,tennessee,tennessee,SEC,SEC
2021,Nick Roberts, S ,0.8439,south florida,null,American Athletic,NULL
2021,Trey Davis, CB ,0.8439,washington state,null,Pacific-12,NULL
2021,Garland LaFrance, S ,0.8431,western kentucky,null,Conference USA,NULL
2021,Logan Wilson, CB ,0.8424,louisiana monroe,north texas,Sun Belt,Conference USA
2021,Dajeun Gibson, S ,0.8416,charlotte,null,Conference USA,NULL
2021,John Davis, CB ,0.8412,texas tech,north texas,Big 12,Conference USA
2021,Tony Wallace, CB ,0.8412,tcu,null,Big 12,NULL
2021,Isaiah Essissima, CB ,0.8410,wake forest,nevada,ACC,Mountain West
2021,Cameron Ruiz, CB ,0.8410,northwestern,temple,Big Ten,American Athletic
2021,Antwan Collier, CB ,0.8406,central florida,null,American Athletic,NULL
2021,Garnett Burke, S ,0.8399,north texas,null,Conference USA,NULL
2021,Junior Summerhill, S ,0.8386,south alabama,null,Sun Belt,NULL
2021,Jarrett Paul, S ,0.8375,rutgers,null,Big Ten,NULL
2021,Rush Lansdell, S ,0.8366,tennessee martin,memphis,Ohio Valley,American Athletic
2021,Marqui Lowery Jr, CB ,0.8361,louisville,michigan state,ACC,Big Ten
2021,Ton'Quez Ball, CB ,0.8355,tulane,null,American Athletic,NULL
2021,Marques Evans, CB ,0.8344,boise state,null,Mountain West,NULL
2021,Kyle Mayberry, CB ,0.8340,kansas,utah state,Big 12,Mountain West
2021,Jevon Jones, CB ,0.8337,arkansas state,null,Sun Belt,NULL
2021,William Anglen, S ,0.8335,colorado,null,Pacific-12,NULL
2021,Frank Coppet, S ,0.8334,vanderbilt,null,SEC,NULL
2021,Madison Cone, S ,0.8333,wisconsin,buffalo,Big Ten,Mid-American
2021,Avery Showell, S ,0.8320,georgia tech,null,ACC,NULL
2021,Chris Gaston, CB ,0.8318,fresno state,null,Mountain West,NULL
2021,Nico Bolden, S ,0.8308,new mexico,kent state,Mountain West,Mid-American
2021,Devon King, S ,0.8299,marshall,east carolina,Conference USA,American Athletic
2021,Chandler Fincher, CB ,0.8298,tcu,arizona state,Big 12,Pacific-12
2021,Bentlee Sanders, S ,0.8295,south florida,nevada,American Athletic,Mountain West
2021,Elijah Hamilton, CB ,0.8290,vanderbilt,null,SEC,NULL
2021,C.J. McWilliams, CB ,0.8276,florida,purdue,SEC,Big Ten
2021,Romel Goston, CB ,0.8265,northern illinois,null,Mid-American,NULL
2021,Lamar Campbell, CB ,0.8265,washington state,null,Pacific-12,NULL
2021,B.J. Gibson, S ,0.8265,navy,null,American Athletic,NULL
2021,Arnold Azunna, S ,0.8263,iowa state,hawaii,Big 12,Mountain West
2021,Delano Ware, S ,0.8248,illinois,null,Big Ten,NULL
2021,Derrion Rakestraw, CB ,0.8244,colorado,tulane,Pacific-12,American Athletic
2021,Skyler Thomas, S ,0.8241,washington state,liberty,Pacific-12,FBS Independents
2021,Kaleb Hayes, CB ,0.8234,oregon state,null,Pacific-12,NULL
2021,Antwain Walker, CB ,0.8227,northern illinois,null,Mid-American,NULL
2021,Keshaun Taylor, S ,0.8223,wyoming,wyoming,Mountain West,Mountain West
2021,KJ Johnson, S ,0.8215,coastal carolina,null,Sun Belt,NULL
2021,Demauryon Holmes, S ,0.8198,tcu,null,Big 12,NULL
2021,Davon Ferguson, S ,0.8191,kansas,null,Big 12,NULL
2021,Darius McClendon, S ,0.8181,middle tennessee state,null,Conference USA,NULL
2021,Greg Francis, CB ,0.8180,unlv,null,Mountain West,NULL
2021,Jonathan Alexander, S ,0.8163,kansas state,charlotte,Big 12,Conference USA
2021,Isaiah Isaac, CB ,0.8156,wake forest,null,ACC,NULL
2021,Lamar Mullins, S ,0.8156,tulsa,null,American Athletic,NULL
2021,Dupree Williams, S ,0.8154,fresno state,null,Mountain West,NULL
2021,Demarcus Governor, CB ,0.8154,central michigan,northern iowa,Mid-American,Missouri Valley
2021,Jarrius Wallace, S ,0.8153,arizona,null,Pacific-12,NULL
2021,Timarcus Simpson, CB ,0.8143,eastern michigan,null,Mid-American,NULL
2021,Tyrik Henderson, CB ,0.8143,northern illinois,null,Mid-American,NULL
2021,Nehemiah Augustus, S ,0.8132,memphis,nicholls state,American Athletic,Southland
2021,Jakob Robinson, CB ,0.8118,utah state,byu,Mountain West,FBS Independents
2021,D.J. Ford, S ,0.8115,north carolina,east carolina,ACC,American Athletic
2021,Xavier Goldsmith, CB ,0.8114,colorado state,null,Mountain West,NULL
2021,Keilos Swinney, S ,0.8106,louisiana monroe,null,Sun Belt,NULL
2021,Eric Cuffee, CB ,0.8106,new mexico,null,Mountain West,NULL
2021,Malik Occiur, S ,0.8104,western kentucky,null,Conference USA,NULL
2021,Emanuel Dabney, CB ,0.8100,liberty,null,FBS Independents,NULL
2021,Vance Vallair, CB ,0.8092,utsa,null,Conference USA,NULL
2021,Eric Sutton, CB ,0.8081,smu,texas state,American Athletic,Sun Belt
2021,Micahh Smith, S ,0.8080,arkansas,null,SEC,NULL
2021,Roy Baker, CB ,0.8079,buffalo,eastern kentucky,Mid-American,Ohio Valley
2021,Troy Lefeged, S ,0.8067,utah state,texas state,Mountain West,Sun Belt
2021,Ginial Isma, CB ,0.8064,western michigan,null,Mid-American,NULL
2021,Pierce Withers, S ,0.8054,texas state,null,Sun Belt,NULL
2021,Mark Aitken, CB ,0.8053,northern illinois,null,Mid-American,NULL
2021,Demetrius Murray, S ,0.8052,ball state,null,Mid-American,NULL
2021,Jaxon Gibbs, S ,0.8014,north texas,null,Conference USA,NULL
2021,Tobias Gilliam, S ,0.8005,utah state,utah state,Mountain West,Mountain West
2021,Eric Wilson, CB ,0.8005,san diego state,null,Mountain West,NULL
2021,Treun Pace, CB ,0.8003,georgia southern,null,Sun Belt,NULL
2021,Jordan Hendy, CB ,0.8000,toledo,null,Mid-American,NULL
2021,Jerodd Vines, S ,0.7998,eastern michigan,null,Mid-American,NULL
2021,Isaiah Strong, CB ,0.7998,washington,null,Pacific-12,NULL
2021,Marlin Brooks, CB ,0.7991,ohio,null,Mid-American,NULL
2021,Jaden Moreland, CB ,0.7964,georgia southern,null,Sun Belt,NULL
2021,Robert Kennedy, S ,0.7955,east carolina,old dominion,American Athletic,Conference USA
2021,Duron Lowe, CB ,0.7955,utep,liberty,Conference USA,FBS Independents
2021,Keyshawn Paul, CB ,0.7953,uconn,temple,FBS Independents,American Athletic
2021,Javian Smith, CB ,0.7944,houston,null,American Athletic,NULL
2021,Jaylen DeCoteau, CB ,0.7942,kent state,sacred heart,Mid-American,Northeast
2021,Tra Fluellen, S ,0.7942,houston baptist,null,Southland,NULL
2021,Mike Garrett Jr., CB ,0.7933,tulsa,null,American Athletic,NULL
2021,Robert King, CB ,0.7924,uconn,null,FBS Independents,NULL
2021,TyRae Thornton, CB ,0.7924,rice,north texas,Conference USA,Conference USA
2021,Julian Chandler, CB ,0.7924,kansas,null,Big 12,NULL
2021,Adrion Taylor, S ,0.7902,navy,null,American Athletic,NULL
2021,Letayveon Beaton, S ,0.7900,new mexico,null,Mountain West,NULL
2021,Jeremiah Salaam, CB ,0.7898,kent state,null,Mid-American,NULL
2021,Devyn Butler, CB ,0.7898,texas tech,null,Big 12,NULL
2021,Kylan Stribling, S ,0.7891,middle tennessee state,null,Conference USA,NULL
2021,Devon Wharton, CB ,0.7891,western kentucky,null,Conference USA,NULL
2021,Roger Cray, CB ,0.7889,western kentucky,null,Conference USA,NULL
2021,Norman Anderson, CB ,0.7857,central michigan,null,Mid-American,NULL
2021,Shannon Showers, S ,0.7857,southern mississippi,null,Conference USA,NULL
2021,Jordan Oliver, CB ,0.7853,louisiana monroe,null,Sun Belt,NULL
2021,Lance Boykin, CB ,0.7853,old dominion,null,Conference USA,NULL
2021,Tyrone Scott, S ,0.7853,central michigan,null,Mid-American,NULL
2021,Linwood Crump, CB ,0.7850,temple,colorado state,American Athletic,Mountain West
2021,Tyler Glass, S ,0.7844,louisiana monroe,null,Sun Belt,NULL
2021,John Blunt Jr., CB ,0.7844,western kentucky,null,Conference USA,NULL
2021,Justin Guy-Robinson, CB ,0.7824,smu,null,American Athletic,NULL
2021,Willie Langham, CB ,0.7823,tulane,null,American Athletic,NULL
2021,Dennis Barnes, CB ,0.7800,utep,utep,Conference USA,Conference USA
2021,Caleb Biggers, CB ,0.7798,bowling green,boise state,Mid-American,Mountain West
2021,Makyle Sanders, S ,0.7790,north texas,north texas,Conference USA,Conference USA
2021,Dyvonne Inyang, S ,0.7783,utep,utep,Conference USA,Conference USA
2021,Evan Jones, CB ,0.7783,georgia state,null,Sun Belt,NULL
2021,Brandon Brown, CB ,0.7776,central michigan,null,Mid-American,NULL
2021,Christian Braswell, CB ,0.7756,temple,null,American Athletic,NULL
2021,Miles Daniel, CB ,0.7750,kent state,null,Mid-American,NULL
2021,Akil Francisco, CB ,0.7743,hawaii,null,Mountain West,NULL
2021,Floyd Connell, CB ,0.7742,louisiana monroe,null,Sun Belt,NULL
2021,Grid Isidore, S ,0.7700,texas state,null,Sun Belt,NULL
2021,George Jackson, S ,0.7700,troy,null,Sun Belt,NULL
2021,Kenneth Major, CB ,0.7682,middle tennessee state,null,Conference USA,NULL
2021,Jordyn Riley, CB ,0.7682,akron,null,Mid-American,NULL
2021,Cedric Stone, CB ,0.7681,georgia state,liberty,Sun Belt,FBS Independents
2021,Broderick Harrell, CB ,0.7681,utep,null,Conference USA,NULL
2021,Chris Coleman, CB ,0.7667,fresno state,null,Mountain West,NULL
2021,Jacione Fugate, S ,0.7642,charlotte,null,Conference USA,NULL
2021,JD Harris, CB ,0.7641,northern illinois,null,Mid-American,NULL
2021,Damari Kelly, CB ,0.7597,coastal carolina,null,Sun Belt,NULL
2021,Marcus Harris, CB ,0.7497,oregon state,idaho,Pacific-12,Big Sky
2021,Vincent Thomas, S ,0.7397,navy,maine,American Athletic,CAA
2021,Jesse Johnson, CB ,0.7096,eastern illinois,null,Ohio Valley,NULL
2021,Terin Adams, CB ,NULL,utah state,utah state,Mountain West,Mountain West
2021,Lawuan Axel, CB ,NULL,null,null,NULL,NULL
2021,Caleb Biggurs, CB ,NULL,tcu,null,Big 12,NULL
2021,Daron Bland, CB ,NULL,sacramento state,fresno state,Big Sky,Mountain West
2021,Kameron Burton, S ,NULL,coastal carolina,null,Sun Belt,NULL
2021,Dante Caputo, S ,NULL,wisconsin,null,Big Ten,NULL
2021,Taury Dixon, CB ,NULL,mississippi state,null,SEC,NULL
2021,Romello Edwards, CB ,NULL,tennessee,tennessee,SEC,SEC
2021,Eric Gallegos, CB ,NULL,oklahoma,null,Big 12,NULL
2021,Hunter Goetz, S ,NULL,liberty,null,FBS Independents,NULL
2021,Will Heckman, S ,NULL,washington state,null,Pacific-12,NULL
2021,Drew Homschek, S ,NULL,north carolina,null,ACC,NULL
2021,Ja'Marcus Ingram, CB ,NULL,texas tech,null,Big 12,NULL
2021,AJ Jefferson, CB ,NULL,air force,null,Mountain West,NULL
2021,Cedric Johnson, S ,NULL,arkansas,null,SEC,NULL
2021,Aaron Kelly, S ,NULL,massachusetts,null,FBS Independents,NULL
2021,Keilan Knight, CB ,NULL,alabama birmingham,null,Conference USA,NULL
2021,Benny McCray IV, CB ,NULL,florida international,null,Conference USA,NULL
2021,Monte' McGary, CB ,NULL,troy,null,Sun Belt,NULL
2021,Walter Neil, CB ,NULL,kansas state,utep,Big 12,Conference USA
2021,Dylan Pate, CB ,NULL,bowling green,null,Mid-American,NULL
2021,Carlins Platel, CB ,NULL,south carolina,null,SEC,NULL
2021,Phillip Powell, S ,NULL,washington state,null,Pacific-12,NULL
2021,Hunter Reynolds, CB ,NULL,michigan,null,Big Ten,NULL
2021,Brandon Spencer, CB ,NULL,florida atlantic,null,Conference USA,NULL
2021,Brassir Stocker, CB ,NULL,pittsburgh,null,ACC,NULL
2021,Caleb Willis, CB ,NULL,middle tennessee state,null,Conference USA,NULL
2021,Charles Woods, CB ,NULL,illinois state,west virginia,Missouri Valley,Big 12
2021,Jaylon Worsham, CB ,NULL,florida atlantic,null,Conference USA,NULL
2021,Chase McGrath, K ,0.8333,usc,tennessee,Pacific-12,SEC
2021,Joseph Bulovas, K ,0.8321,alabama,vanderbilt,SEC,SEC
2021,Brent Cimaglia, K ,0.8296,tennessee,georgia tech,SEC,ACC
2021,Anthony Dinkins-McCall, ATH ,0.8274,georgia southern,null,Sun Belt,NULL
2021,Caleb Lightbourn, P ,0.8234,oregon state,null,Pacific-12,NULL
2021,Andrew Mevis, K ,0.8160,fordham,iowa state,Patriot League,Big 12
2021,Jack Bouwmeester, P ,0.8107,michigan state,null,Big Ten,NULL
2021,Joe Doyle, P ,0.7959,tennessee,memphis,SEC,American Athletic
2021,Ben Lennon, P ,0.7946,utah,null,Pacific-12,NULL
2021,Noah Ruggles, K ,0.7943,north carolina,null,ACC,NULL
2021,Sir Oliver Everett, ATH ,0.7942,unlv,null,Mountain West,NULL
2021,Patrick Nations, K ,0.7918,east carolina,null,American Athletic,NULL
2021,Zack Sessa, K ,0.7810,florida,null,SEC,NULL
2021,Jared Porter, P ,0.7667,louisiana monroe,null,Sun Belt,NULL
2021,Crews Holt, K ,0.7542,middle tennessee state,null,Conference USA,NULL
2021,Brady Buell, K ,0.7541,central michigan,null,Mid-American,NULL
2021,Myles Prosser, K ,0.7497,coastal carolina,null,Sun Belt,NULL
2021,Matthew Trickett, K ,0.7097,kent state,minnesota,Mid-American,Big Ten
2021,Christopher Bartolic, P ,NULL,utah state,null,Mountain West,NULL
2021,Austyn Chestnut, ATH ,NULL,north carolina,appalachian state,ACC,Sun Belt
2021,Jace Christmann, K ,NULL,mississippi state,florida,SEC,SEC
